ID;MesSiniestro;Marca;Zona;Sexo;EstadoCivil;Edad;Categoria;CostoVehiculo;TipoConductor;Modelo;Testigo;Anio;Pago;Cerrado
14506;Mar;Pontiac;Urbana;Hombre;Casado;51;Carga;Medio;4;5mas;No;2024;208.16;1
14507;Jun;Honda;Urbana;Hombre;Casado;55;Deportivo;Medio;1;5mas;No;2024;120.00;1
14508;Jun;VW;Urbana;Hombre;Casado;41;Deportivo;Medio;4;5mas;No;2024;63.42;1
14509;May;Toyota;Urbana;Mujer;Soltero;34;Sedan;Bajo;2;5mas;No;2024;3.35;0
14510;Sep;Toyota;Urbana;Mujer;Soltero;20;Sedan;Bajo;4;2y;No;2024;21.93;0
14511;Ago;Ford;Urbana;Hombre;Casado;37;Carga;Alto;2;5mas;No;2024;155.69;1
14512;Oct;Mazda;Urbana;Hombre;Casado;41;Deportivo;Bajo;1;5mas;No;2024;4.77;0
14513;Sep;Honda;Urbana;Mujer;Casado;45;Deportivo;Alto;3;5mas;No;2024;426.06;1
14514;Sep;Pontiac;Urbana;Mujer;Soltero;34;Sedan;Bajo;2;5mas;No;2024;57.34;1
14515;Sep;Ford;Urbana;Hombre;Casado;62;Sedan;Alto;3;5mas;No;2024;64.97;1
14516;Sep;Toyota;Rural;Hombre;Casado;53;Sedan;Bajo;3;5mas;No;2024;41.20;1
14517;Feb;Toyota;Urbana;Hombre;Casado;36;Sedan;Bajo;3;5mas;No;2024;358.38;1
14518;Jun;Toyota;Urbana;Hombre;Casado;50;Sedan;Bajo;2;5mas;No;2024;10.73;1
14519;Jun;Pontiac;Urbana;Hombre;Soltero;33;Sedan;Bajo;3;5mas;No;2024;140.93;1
14520;May;Chevrolet;Rural;Hombre;Soltero;32;Sedan;Bajo;2;5mas;No;2024;133.65;1
14521;Jul;Dodge;Rural;Mujer;Soltero;32;Deportivo;Bajo;2;5mas;No;2024;166.86;0
14522;Sep;Pontiac;Urbana;Hombre;Casado;29;Sedan;Bajo;2;5mas;No;2024;40.00;0
14523;Nov;Pontiac;Urbana;Hombre;Otro;41;Sedan;Medio;2;5mas;No;2024;184.14;0
14524;Sep;Honda;Urbana;Hombre;Casado;32;Sedan;Bajo;4;5mas;No;2024;273.89;1
14525;Oct;Toyota;Urbana;Hombre;Casado;33;Sedan;Medio;1;5mas;No;2024;402.45;1
14526;Dic;Mazda;Urbana;Hombre;Casado;26;Sedan;Medio;2;5mas;No;2024;43.27;0
14527;Feb;Mazda;Urbana;Mujer;Casado;32;Deportivo;Bajo;4;5mas;No;2024;201.97;0
14528;May;Chevrolet;Urbana;Mujer;Casado;34;Sedan;Alto;2;4y;No;2024;3.56;1
14529;Jul;Honda;Urbana;Hombre;Casado;27;Sedan;Bajo;2;5mas;No;2024;21.66;1
14530;Nov;Accura;Urbana;Hombre;Casado;73;Sedan;Alto;1;5mas;No;2024;97.59;1
14531;Nov;Pontiac;Urbana;Hombre;Casado;53;Deportivo;Medio;3;5mas;No;2024;39.37;1
14532;Feb;Pontiac;Rural;Hombre;Casado;76;Sedan;Bajo;4;5mas;No;2024;197.38;1
14533;Abr;Honda;Urbana;Hombre;Casado;26;Deportivo;Alto;3;5mas;No;2024;86.72;1
14534;Jun;Pontiac;Urbana;Hombre;Soltero;35;Deportivo;Bajo;3;5mas;No;2024;88.06;0
14535;Abr;Pontiac;Urbana;Hombre;Casado;65;Deportivo;Bajo;1;5mas;No;2024;38.49;0
14536;Nov;Toyota;Urbana;Hombre;Soltero;35;Sedan;Alto;2;5mas;No;2024;355.24;1
14537;Nov;Ford;Urbana;Hombre;Soltero;37;Deportivo;Medio;3;5mas;No;2024;151.82;0
14538;Oct;Pontiac;Urbana;Hombre;Casado;29;Sedan;Medio;3;5mas;No;2024;19.60;1
14539;Sep;Dodge;Urbana;Hombre;Soltero;18;Sedan;Bajo;2;4y;No;2024;59.72;1
14540;Sep;Mazda;Urbana;Hombre;Casado;32;Deportivo;Medio;4;5mas;No;2024;190.98;0
14541;Ago;Pontiac;Urbana;Hombre;Casado;54;Sedan;Bajo;4;5mas;No;2024;256.44;1
14542;Ago;Honda;Urbana;Hombre;Casado;41;Deportivo;Medio;4;5mas;No;2024;20.94;1
14543;Dic;Mazda;Urbana;Hombre;Casado;26;Sedan;Bajo;3;5mas;No;2024;16.56;1
14544;Nov;Toyota;Urbana;Mujer;Casado;57;Sedan;Bajo;2;5mas;No;2024;399.60;1
14545;Nov;Chevrolet;Urbana;Hombre;Casado;65;Deportivo;Bajo;1;5mas;No;2024;359.20;1
14546;Oct;Toyota;Urbana;Hombre;Soltero;22;Sedan;Medio;2;4y;No;2024;145.48;0
14547;Sep;Honda;Urbana;Hombre;Soltero;23;Deportivo;Alto;2;5mas;No;2024;53.06;1
14548;Jun;Toyota;Urbana;Hombre;Casado;42;Deportivo;Medio;3;5mas;No;2024;4.74;1
14549;Jun;Honda;Urbana;Hombre;Soltero;0;Deportivo;Alto;3;0y;No;2024;157.30;1
14550;Jun;Pontiac;Urbana;Hombre;Casado;46;Deportivo;Bajo;1;5mas;No;2024;165.20;1
14551;Jun;Toyota;Urbana;Hombre;Casado;38;Deportivo;Alto;2;5mas;No;2024;10.14;1
14552;May;Toyota;Urbana;Hombre;Casado;34;Deportivo;Alto;3;5mas;No;2024;114.23;1
14553;Abr;Honda;Urbana;Hombre;Casado;30;Sedan;Bajo;2;5mas;No;2024;272.52;1
14554;Mar;Pontiac;Urbana;Hombre;Casado;33;Sedan;Bajo;1;5mas;No;2024;34.22;0
14555;Mar;Mazda;Urbana;Mujer;Soltero;41;Deportivo;Bajo;1;5mas;No;2024;24.89;1
14556;Sep;Pontiac;Urbana;Hombre;Soltero;29;Sedan;Medio;3;5mas;No;2024;283.14;1
14557;Dic;Mazda;Urbana;Hombre;Casado;63;Deportivo;Alto;1;5mas;No;2024;127.88;0
14558;Feb;Honda;Urbana;Hombre;Casado;37;Sedan;Bajo;2;5mas;No;2024;90.04;1
14559;Dic;Honda;Urbana;Mujer;Casado;36;Deportivo;Bajo;1;5mas;No;2024;94.95;1
14560;Dic;Honda;Urbana;Hombre;Casado;39;Deportivo;Medio;4;5mas;No;2024;23.41;1
14561;Nov;Chevrolet;Urbana;Hombre;Casado;29;Sedan;Medio;1;5mas;No;2024;19.55;1
14562;Sep;Pontiac;Urbana;Hombre;Soltero;41;Sedan;Medio;3;5mas;No;2024;117.21;1
14563;Sep;Toyota;Urbana;Hombre;Casado;44;Sedan;Bajo;3;5mas;No;2024;128.74;1
14564;Ago;Accura;Urbana;Hombre;Casado;52;Sedan;Medio;2;5mas;No;2024;232.74;0
14565;Ago;Chevrolet;Urbana;Hombre;Casado;36;Sedan;Bajo;2;5mas;No;2024;28.83;0
14566;Ago;Toyota;Urbana;Hombre;Casado;29;Deportivo;Bajo;4;5mas;No;2024;54.80;0
14567;Jul;Honda;Urbana;Mujer;Soltero;32;Sedan;Bajo;2;5mas;No;2024;68.14;0
14568;Jun;Pontiac;Urbana;Hombre;Casado;50;Sedan;Alto;4;5mas;No;2024;41.33;1
14569;Mar;VW;Urbana;Hombre;Casado;64;Deportivo;Alto;1;5mas;No;2024;185.40;1
14570;Sep;Toyota;Rural;Hombre;Casado;36;Sedan;Medio;3;5mas;No;2024;37.51;0
14571;Dic;Toyota;Urbana;Hombre;Casado;27;Sedan;Bajo;4;5mas;No;2024;73.67;1
14572;Sep;Pontiac;Urbana;Hombre;Casado;40;Sedan;Bajo;2;5mas;No;2024;151.90;1
14573;Nov;Honda;Urbana;Hombre;Casado;29;Deportivo;Bajo;1;5mas;No;2024;10.49;1
14574;Nov;Toyota;Urbana;Hombre;Casado;50;Sedan;Bajo;4;5mas;No;2024;4.99;1
14575;Nov;Toyota;Urbana;Hombre;Casado;61;Sedan;Bajo;2;5mas;No;2024;123.83;1
14576;Jul;Pontiac;Urbana;Mujer;Casado;45;Deportivo;Bajo;2;5mas;No;2024;136.32;0
14577;Jun;Toyota;Urbana;Hombre;Casado;41;Sedan;Alto;2;5mas;No;2024;414.82;1
14578;Jun;Mazda;Urbana;Hombre;Casado;63;Deportivo;Bajo;4;5mas;No;2024;243.00;1
14579;Jun;Honda;Urbana;Hombre;Soltero;0;Deportivo;Alto;1;0y;No;2024;116.01;1
14580;Sep;Pontiac;Urbana;Hombre;Soltero;31;Sedan;Bajo;2;5mas;No;2024;226.81;1
14581;May;Accura;Urbana;Hombre;Casado;53;Sedan;Medio;1;5mas;No;2024;22.01;1
14582;May;Pontiac;Rural;Hombre;Casado;53;Sedan;Medio;1;5mas;No;2024;141.73;1
14583;May;Saturn;Urbana;Hombre;Casado;55;Sedan;Medio;1;5mas;No;2024;33.55;0
14584;Ene;Honda;Rural;Hombre;Soltero;0;Deportivo;Alto;3;0y;No;2024;309.42;1
14585;Abr;Honda;Urbana;Hombre;Soltero;0;Carga;Alto;4;0y;No;2024;206.86;1
14586;Dic;Pontiac;Urbana;Hombre;Casado;29;Deportivo;Bajo;3;5mas;No;2024;21.64;1
14587;Sep;Pontiac;Urbana;Hombre;Soltero;31;Sedan;Bajo;1;5mas;No;2024;376.57;1
14588;Sep;Pontiac;Urbana;Hombre;Casado;37;Sedan;Medio;2;5mas;No;2024;644.30;1
14589;Jun;Pontiac;Urbana;Hombre;Casado;26;Sedan;Bajo;2;5mas;No;2024;150.06;1
14590;May;Honda;Urbana;Mujer;Soltero;26;Deportivo;Bajo;4;5mas;No;2024;70.70;1
14591;May;Toyota;Rural;Hombre;Casado;55;Sedan;Bajo;4;5mas;No;2024;81.44;0
14592;Sep;Chevrolet;Rural;Hombre;Soltero;31;Sedan;Bajo;1;5mas;No;2024;341.12;1
14593;Nov;Honda;Urbana;Hombre;Casado;40;Deportivo;Bajo;1;5mas;No;2024;35.18;1
14594;Mar;Toyota;Urbana;Hombre;Casado;44;Sedan;Bajo;2;5mas;No;2024;30.21;1
14595;Abr;Toyota;Urbana;Hombre;Casado;36;Sedan;Bajo;2;5mas;No;2024;531.98;1
14596;May;Pontiac;Urbana;Hombre;Casado;26;Deportivo;Bajo;3;5mas;No;2024;131.87;1
14597;May;Mazda;Urbana;Hombre;Soltero;33;Deportivo;Bajo;2;5mas;No;2024;181.85;1
14598;Sep;Mazda;Rural;Mujer;Casado;43;Sedan;Medio;2;5mas;No;2024;141.15;0
14599;Jul;Toyota;Urbana;Hombre;Casado;53;Deportivo;Medio;1;5mas;No;2024;119.70;0
14600;Ago;Pontiac;Rural;Hombre;Casado;34;Deportivo;Bajo;4;5mas;No;2024;75.83;0
14601;Sep;Toyota;Urbana;Hombre;Casado;26;Sedan;Bajo;4;5mas;No;2024;58.36;0
14602;Oct;Ford;Urbana;Hombre;Casado;62;Carga;Alto;4;5mas;No;2024;43.58;0
14603;Sep;Honda;Urbana;Hombre;Casado;46;Sedan;Bajo;2;5mas;No;2024;40.53;1
14604;Nov;Honda;Urbana;Hombre;Casado;35;Deportivo;Medio;4;5mas;No;2024;298.80;1
14605;Dic;Chevrolet;Urbana;Hombre;Casado;69;Deportivo;Bajo;1;5mas;No;2024;216.42;1
14606;Mar;Toyota;Urbana;Hombre;Casado;28;Deportivo;Medio;2;5mas;No;2024;14.34;1
14607;Mar;Toyota;Urbana;Hombre;Casado;31;Deportivo;Medio;2;5mas;No;2024;8.50;1
14608;Abr;Toyota;Urbana;Hombre;Casado;33;Sedan;Bajo;1;5mas;No;2024;35.04;1
14609;Jun;Ford;Urbana;Hombre;Casado;48;Sedan;Medio;4;5mas;No;2024;259.88;0
14610;Jun;Toyota;Urbana;Mujer;Casado;61;Deportivo;Medio;1;5mas;No;2024;20.84;1
14611;Jun;Pontiac;Urbana;Hombre;Soltero;30;Sedan;Bajo;2;5mas;No;2024;345.18;1
14612;Jul;Pontiac;Urbana;Hombre;Casado;37;Sedan;Bajo;1;5mas;No;2024;43.55;1
14613;Jul;Pontiac;Urbana;Hombre;Casado;37;Sedan;Bajo;2;5mas;No;2024;404.69;1
14614;Ago;Toyota;Urbana;Hombre;Casado;29;Sedan;Bajo;4;5mas;No;2024;22.18;0
14615;Ago;Toyota;Urbana;Hombre;Soltero;28;Sedan;Medio;3;5mas;No;2024;89.17;0
14616;Ago;Mazda;Urbana;Mujer;Soltero;39;Deportivo;Medio;1;4y;No;2024;180.43;0
14617;Nov;Pontiac;Urbana;Hombre;Casado;34;Sedan;Bajo;1;5mas;No;2024;26.28;1
14618;Nov;Honda;Urbana;Hombre;Casado;63;Sedan;Medio;2;5mas;No;2024;8.25;1
14619;Nov;Mazda;Urbana;Hombre;Casado;43;Sedan;Medio;1;5mas;No;2024;146.89;0
14620;Oct;Toyota;Urbana;Hombre;Casado;58;Deportivo;Bajo;2;5mas;No;2024;12.76;1
14621;Oct;Pontiac;Urbana;Hombre;Casado;29;Sedan;Bajo;2;5mas;No;2024;381.24;1
14622;Ago;Mazda;Urbana;Hombre;Casado;34;Sedan;Bajo;2;5mas;No;2024;141.07;1
14623;Ago;Pontiac;Urbana;Hombre;Casado;58;Sedan;Bajo;4;5mas;No;2024;49.42;0
14624;Ago;Toyota;Urbana;Hombre;Casado;51;Sedan;Bajo;3;5mas;No;2024;99.20;1
14625;Jul;Mazda;Urbana;Hombre;Casado;42;Sedan;Bajo;3;5mas;No;2024;284.23;1
14626;Jul;Chevrolet;Urbana;Hombre;Casado;35;Deportivo;Alto;4;5mas;No;2024;112.22;1
14627;Jul;Mazda;Rural;Mujer;Casado;21;Sedan;Alto;3;4y;No;2024;41.67;1
14628;Jun;Pontiac;Urbana;Hombre;Casado;37;Sedan;Bajo;3;5mas;No;2024;49.95;1
14629;Jun;Pontiac;Urbana;Hombre;Soltero;29;Sedan;Bajo;2;5mas;No;2024;25.22;1
14630;Abr;Honda;Urbana;Hombre;Soltero;32;Sedan;Bajo;1;5mas;No;2024;449.60;1
14631;Abr;Pontiac;Urbana;Hombre;Soltero;25;Deportivo;Medio;1;5mas;No;2024;155.47;0
14632;Abr;Pontiac;Urbana;Hombre;Soltero;34;Sedan;Medio;2;5mas;No;2024;5.55;1
14633;Mar;Pontiac;Urbana;Hombre;Casado;38;Sedan;Alto;1;5mas;No;2024;136.25;1
14634;Ene;Pontiac;Urbana;Hombre;Soltero;41;Sedan;Bajo;1;5mas;No;2024;28.56;1
14635;Dic;Toyota;Rural;Hombre;Casado;43;Sedan;Bajo;3;5mas;No;2024;103.98;1
14636;Dic;Pontiac;Urbana;Hombre;Casado;49;Sedan;Bajo;2;5mas;No;2024;4.88;1
14637;Nov;Toyota;Urbana;Hombre;Soltero;26;Sedan;Medio;1;5mas;No;2024;166.95;0
14638;Nov;Mazda;Urbana;Mujer;Soltero;38;Sedan;Bajo;3;5mas;No;2024;537.48;1
14639;Oct;Chevrolet;Urbana;Mujer;Casado;52;Sedan;Medio;2;5mas;No;2024;36.19;1
14640;Oct;Honda;Urbana;Hombre;Casado;47;Sedan;Medio;4;5mas;No;2024;193.84;1
14641;Oct;Honda;Rural;Hombre;Casado;29;Sedan;Bajo;4;5mas;No;2024;289.41;0
14642;Ago;Toyota;Urbana;Hombre;Casado;64;Deportivo;Alto;1;5mas;No;2024;101.37;0
14643;Jul;Toyota;Urbana;Hombre;Soltero;25;Sedan;Bajo;4;5mas;No;2024;137.40;1
14644;Jul;Saturn;Urbana;Hombre;Soltero;29;Sedan;Bajo;1;5mas;No;2024;287.55;1
14645;Jul;Ford;Urbana;Hombre;Otro;27;Sedan;Medio;3;5mas;No;2024;3.64;1
14646;Jul;Toyota;Urbana;Hombre;Casado;44;Deportivo;Bajo;4;5mas;No;2024;196.53;1
14647;Jul;Chevrolet;Urbana;Hombre;Casado;39;Sedan;Medio;1;5mas;No;2024;263.99;0
14648;Jul;Mazda;Urbana;Hombre;Casado;30;Sedan;Bajo;4;5mas;No;2024;134.06;1
14649;Jun;Toyota;Urbana;Mujer;Soltero;28;Sedan;Bajo;2;5mas;No;2024;196.39;1
14650;May;Mazda;Urbana;Hombre;Casado;39;Deportivo;Bajo;3;5mas;No;2024;456.78;0
14651;Sep;Pontiac;Urbana;Hombre;Casado;26;Sedan;Bajo;2;5mas;No;2024;21.41;1
14652;May;Toyota;Urbana;Hombre;Casado;31;Sedan;Alto;1;5mas;No;2024;94.35;1
14653;Abr;Pontiac;Urbana;Mujer;Casado;26;Sedan;Bajo;1;5mas;No;2024;192.09;1
14654;Abr;Honda;Urbana;Hombre;Soltero;0;Deportivo;Alto;3;0y;No;2024;99.34;1
14655;Mar;Pontiac;Urbana;Hombre;Casado;36;Sedan;Bajo;1;5mas;No;2024;149.73;1
14656;Mar;Dodge;Urbana;Hombre;Casado;33;Sedan;Bajo;1;5mas;No;2024;96.96;1
14657;Feb;Toyota;Urbana;Hombre;Casado;37;Deportivo;Bajo;3;5mas;No;2024;563.49;1
14658;Dic;Honda;Urbana;Hombre;Soltero;0;Sedan;Alto;4;0y;No;2024;64.24;1
14659;Dic;Honda;Urbana;Mujer;Casado;44;Deportivo;Bajo;3;5mas;No;2024;387.09;1
14660;Sep;Mazda;Urbana;Hombre;Casado;31;Sedan;Bajo;1;5mas;No;2024;164.33;1
14661;Ago;Toyota;Rural;Hombre;Soltero;27;Sedan;Medio;2;5mas;No;2024;47.37;1
14662;Ago;Pontiac;Urbana;Hombre;Soltero;44;Deportivo;Bajo;3;5mas;No;2024;13.62;0
14663;Ago;Mazda;Urbana;Mujer;Casado;34;Deportivo;Bajo;1;5mas;No;2024;199.44;1
14664;Nov;Toyota;Urbana;Hombre;Soltero;26;Sedan;Bajo;2;5mas;No;2024;14.11;0
14665;Sep;Honda;Urbana;Hombre;Casado;31;Deportivo;Bajo;4;5mas;No;2024;105.21;0
14666;Ago;Honda;Urbana;Hombre;Soltero;29;Sedan;Bajo;1;5mas;No;2024;347.93;1
14667;Ago;Toyota;Urbana;Hombre;Casado;32;Deportivo;Bajo;2;5mas;No;2024;0.35;1
14668;Sep;Honda;Urbana;Hombre;Soltero;27;Deportivo;Medio;4;5mas;No;2024;23.25;1
14669;Oct;Ford;Urbana;Hombre;Soltero;24;Sedan;Medio;4;5mas;No;2024;71.56;1
14670;Sep;VW;Rural;Hombre;Casado;61;Sedan;Bajo;4;5mas;No;2024;143.26;1
14671;Dic;VW;Urbana;Hombre;Casado;27;Deportivo;Alto;1;5mas;No;2024;163.06;1
14672;May;Chevrolet;Urbana;Hombre;Casado;69;Sedan;Alto;2;5mas;No;2024;138.36;0
14673;Jun;Chevrolet;Urbana;Hombre;Casado;32;Sedan;Alto;4;5mas;No;2024;133.39;0
14674;Sep;Pontiac;Urbana;Mujer;Casado;26;Deportivo;Bajo;2;5mas;No;2024;36.91;1
14675;Sep;Mazda;Urbana;Hombre;Casado;28;Sedan;Medio;4;5mas;No;2024;200.73;1
14676;Dic;Pontiac;Urbana;Hombre;Casado;42;Deportivo;Bajo;1;5mas;No;2024;88.36;1
14677;Sep;Chevrolet;Urbana;Mujer;Casado;63;Deportivo;Bajo;3;5mas;No;2024;81.43;1
14678;Dic;Toyota;Urbana;Hombre;Casado;50;Sedan;Bajo;1;5mas;No;2024;18.38;1
14679;Mar;Honda;Urbana;Hombre;Soltero;0;Deportivo;Alto;3;0y;No;2024;494.02;1
14680;May;Chevrolet;Urbana;Hombre;Soltero;27;Carga;Alto;3;5mas;No;2024;122.02;0
14681;Sep;Pontiac;Urbana;Hombre;Casado;34;Sedan;Bajo;4;5mas;No;2024;178.81;1
14682;Sep;Toyota;Urbana;Hombre;Casado;73;Sedan;Bajo;1;5mas;No;2024;294.11;1
14683;Jul;Honda;Urbana;Hombre;Casado;43;Sedan;Bajo;4;5mas;No;2024;181.71;0
14684;Jul;Mazda;Urbana;Hombre;Casado;61;Sedan;Medio;2;5mas;No;2024;319.00;1
14685;Nov;Honda;Urbana;Hombre;Casado;60;Sedan;Bajo;3;5mas;No;2024;5.38;0
14686;Sep;Mazda;Urbana;Hombre;Casado;30;Sedan;Alto;2;5mas;No;2024;59.28;0
14687;Mar;Toyota;Urbana;Mujer;Soltero;51;Sedan;Bajo;1;5mas;No;2024;45.29;0
14688;Abr;Honda;Urbana;Hombre;Casado;45;Sedan;Bajo;2;5mas;No;2024;96.27;1
14689;Abr;Honda;Urbana;Hombre;Casado;49;Sedan;Bajo;1;5mas;No;2024;278.17;1
14690;Sep;Honda;Urbana;Hombre;Casado;54;Sedan;Bajo;3;5mas;No;2024;83.36;0
14691;Dic;Pontiac;Urbana;Hombre;Casado;30;Deportivo;Bajo;2;5mas;No;2024;84.49;1
14692;Dic;Chevrolet;Urbana;Hombre;Casado;39;Sedan;Medio;3;5mas;No;2024;33.96;0
14693;Abr;Mercury;Urbana;Hombre;Casado;62;Sedan;Bajo;3;5mas;No;2024;166.41;0
14694;Abr;Chevrolet;Urbana;Hombre;Casado;56;Sedan;Medio;4;5mas;No;2024;14.34;1
14695;Jun;Toyota;Urbana;Hombre;Casado;62;Sedan;Bajo;4;5mas;No;2024;5.96;0
14696;Abr;Chevrolet;Urbana;Hombre;Casado;35;Sedan;Bajo;2;5mas;No;2024;159.26;1
14697;Jul;Pontiac;Urbana;Hombre;Soltero;21;Sedan;Medio;2;4y;No;2024;20.67;1
14698;Jul;Pontiac;Urbana;Hombre;Casado;47;Sedan;Medio;1;5mas;No;2024;56.59;1
14699;Nov;Chevrolet;Urbana;Hombre;Casado;49;Sedan;Medio;1;5mas;No;2024;46.19;0
14700;Nov;Toyota;Urbana;Hombre;Casado;34;Sedan;Bajo;2;5mas;No;2024;124.77;1
14701;Oct;Pontiac;Rural;Mujer;Casado;54;Sedan;Bajo;1;5mas;No;2024;122.79;1
14702;Jul;Toyota;Rural;Hombre;Casado;61;Deportivo;Bajo;1;5mas;No;2024;31.04;0
14703;Nov;Toyota;Urbana;Hombre;Casado;31;Sedan;Bajo;3;5mas;No;2024;190.52;1
14704;Dic;Pontiac;Urbana;Mujer;Casado;66;Deportivo;Medio;1;5mas;No;2024;244.88;1
14705;Sep;Pontiac;Urbana;Hombre;Casado;43;Sedan;Bajo;2;5mas;No;2024;67.23;1
14706;Sep;Pontiac;Urbana;Mujer;Soltero;32;Deportivo;Bajo;3;5mas;No;2024;478.51;1
14707;Sep;Toyota;Urbana;Hombre;Soltero;22;Sedan;Bajo;1;4y;No;2024;111.07;1
14708;Abr;Accura;Urbana;Hombre;Casado;45;Sedan;Alto;1;5mas;No;2024;528.79;1
14709;Abr;Pontiac;Urbana;Hombre;Casado;65;Sedan;Medio;1;5mas;No;2024;8.40;0
14710;Abr;Pontiac;Urbana;Hombre;Casado;36;Sedan;Bajo;4;5mas;No;2024;121.26;1
14711;Dic;Accura;Urbana;Hombre;Casado;50;Sedan;Bajo;1;5mas;No;2024;406.97;1
14712;Sep;Chevrolet;Urbana;Hombre;Soltero;45;Deportivo;Medio;3;5mas;No;2024;71.54;1
14713;Nov;Mazda;Urbana;Hombre;Soltero;33;Sedan;Bajo;3;5mas;No;2024;127.70;1
14714;Ago;Toyota;Rural;Hombre;Casado;26;Sedan;Bajo;3;5mas;No;2024;248.73;1
14715;Ago;Mazda;Urbana;Hombre;Casado;78;Deportivo;Bajo;3;5mas;No;2024;254.76;0
14716;Jul;Honda;Urbana;Hombre;Soltero;38;Sedan;Bajo;2;5mas;No;2024;205.74;1
14717;Abr;Mazda;Urbana;Hombre;Casado;40;Deportivo;Bajo;2;5mas;No;2024;50.84;0
14718;Mar;Chevrolet;Urbana;Hombre;Casado;48;Sedan;Alto;4;5mas;No;2024;207.92;1
14719;Ene;Pontiac;Urbana;Hombre;Casado;53;Sedan;Bajo;2;5mas;No;2024;25.12;1
14720;Ago;Pontiac;Urbana;Hombre;Casado;28;Carga;Alto;3;5mas;No;2024;342.06;0
14721;Sep;Saab;Urbana;Hombre;Casado;44;Sedan;Medio;4;5mas;No;2024;279.22;1
14722;Sep;Pontiac;Urbana;Hombre;Soltero;44;Sedan;Medio;2;5mas;No;2024;114.22;1
14723;Ene;Mazda;Urbana;Hombre;Casado;61;Deportivo;Bajo;1;5mas;No;2024;379.41;1
14724;Mar;Chevrolet;Urbana;Hombre;Casado;43;Sedan;Medio;3;5mas;No;2024;50.36;0
14725;Sep;Accura;Urbana;Hombre;Soltero;43;Sedan;Medio;3;5mas;No;2024;249.19;1
14726;Sep;Toyota;Rural;Hombre;Casado;63;Sedan;Bajo;4;5mas;No;2024;149.64;1
14727;Abr;Pontiac;Urbana;Hombre;Casado;46;Sedan;Bajo;4;5mas;No;2024;84.58;1
14728;Ene;Toyota;Urbana;Hombre;Casado;50;Sedan;Bajo;3;5mas;No;2024;51.13;1
14729;Dic;Pontiac;Urbana;Hombre;Casado;46;Deportivo;Medio;4;5mas;No;2024;34.31;1
14730;Dic;Pontiac;Urbana;Hombre;Casado;61;Sedan;Bajo;4;5mas;No;2024;115.12;1
14731;Nov;Honda;Urbana;Hombre;Casado;55;Sedan;Bajo;1;5mas;No;2024;154.56;1
14732;Oct;Honda;Urbana;Hombre;Casado;32;Deportivo;Bajo;2;5mas;No;2024;31.07;1
14733;Sep;Pontiac;Urbana;Hombre;Soltero;30;Sedan;Bajo;3;5mas;No;2024;71.88;0
14734;Ago;VW;Urbana;Mujer;Casado;28;Deportivo;Medio;3;5mas;No;2024;140.76;0
14735;Jun;Toyota;Urbana;Hombre;Casado;56;Sedan;Bajo;4;5mas;No;2024;102.02;1
14736;May;Toyota;Urbana;Hombre;Casado;78;Sedan;Bajo;4;5mas;No;2024;160.97;0
14737;Sep;Honda;Urbana;Hombre;Casado;23;Sedan;Bajo;4;2y;No;2024;146.56;1
14738;Mar;Pontiac;Urbana;Hombre;Casado;78;Carga;Alto;1;5mas;No;2024;466.49;0
14739;Mar;Chevrolet;Urbana;Hombre;Soltero;47;Sedan;Alto;1;5mas;No;2024;84.61;1
14740;Ene;Pontiac;Urbana;Hombre;Casado;65;Deportivo;Bajo;1;5mas;No;2024;262.96;1
14741;Dic;Pontiac;Urbana;Hombre;Casado;54;Sedan;Medio;2;5mas;No;2024;229.58;1
14742;Dic;Mazda;Urbana;Hombre;Casado;27;Sedan;Bajo;3;5mas;No;2024;207.55;0
14743;Dic;Mazda;Urbana;Mujer;Casado;44;Sedan;Medio;2;5mas;No;2024;107.74;0
14744;Oct;Mazda;Urbana;Hombre;Casado;35;Sedan;Bajo;1;5mas;No;2024;262.96;1
14745;Sep;Honda;Urbana;Hombre;Casado;41;Deportivo;Alto;3;5mas;No;2024;115.86;1
14746;Dic;Honda;Urbana;Hombre;Casado;40;Deportivo;Bajo;1;5mas;No;2024;221.18;1
14747;Dic;Saturn;Urbana;Hombre;Soltero;27;Sedan;Medio;3;5mas;No;2024;74.21;1
14748;Dic;Mazda;Urbana;Hombre;Casado;54;Deportivo;Bajo;1;5mas;No;2024;64.13;1
14749;Feb;Chevrolet;Urbana;Hombre;Casado;52;Sedan;Medio;4;5mas;No;2024;90.25;1
14750;Feb;Honda;Urbana;Hombre;Soltero;0;Deportivo;Alto;4;0y;No;2024;14.88;1
14751;Sep;Pontiac;Urbana;Hombre;Soltero;24;Sedan;Bajo;3;5mas;No;2024;149.60;1
14752;Mar;Honda;Urbana;Mujer;Soltero;30;Deportivo;Bajo;1;5mas;No;2024;412.18;0
14753;May;Pontiac;Urbana;Hombre;Casado;36;Sedan;Bajo;4;5mas;No;2024;104.19;0
14754;Ago;Honda;Rural;Hombre;Soltero;30;Sedan;Bajo;2;5mas;No;2024;33.74;1
14755;Ago;Honda;Urbana;Hombre;Casado;29;Sedan;Bajo;1;5mas;No;2024;413.75;1
14756;Sep;Toyota;Urbana;Hombre;Casado;34;Sedan;Bajo;4;5mas;No;2024;94.60;1
14757;Dic;Mazda;Urbana;Mujer;Otro;43;Sedan;Bajo;3;5mas;No;2024;116.96;0
